259.0 0.270464244872 0.361341542754 1.76746479903	259.0 0.264674323359 0.372152217048 1.68707253159
260.0 0.270804846388 0.360708655249 1.77232050145	260.0 0.26501607915 0.371511358193 1.69170774445
261.0 0.271144505845 0.360077855984 1.77717716706	261.0 0.265356911222 0.370872576263 1.69634387659
262.0 0.271483226387 0.35944913605 1.7820347852	262.0 0.26569682255 0.37023586261 1.70098091781
263.0 0.271821011148 0.35882248658 1.78689334532	263.0 0.266035816106 0.369601208619 1.70561885806
264.0 0.272157863267 0.358197898722 1.7917528371	264.0 0.266373894866 0.368968605688 1.71025768747
265.0 0.272493785876 0.357575363666 1.79661325028	265.0 0.266711061799 0.368338045252 1.71489739626
266.0 0.272828782109 0.356954872618 1.80147457483	266.0 0.267047319877 0.367709518766 1.71953797486
267.0 0.273162855093 0.356336416821 1.80633680083	267.0 0.26738267207 0.367083017712 1.72417941378
268.0 0.273496007952 0.355719987551 1.81119991847	268.0 0.267717121345 0.366458533603 1.7288217037
269.0 0.27382824381 0.355105576107 1.81606391813	269.0 0.268050670666 0.365836057975 1.73346483541
270.0 0.274159565785 0.354493173821 1.82092879031	270.0 0.268383322995 0.365215582398 1.73810879984
271.0 0.274489976991 0.353882772057 1.82579452565	271.0 0.268715081292 0.364597098463 1.74275358805
272.0 0.274819480539 0.353274362212 1.83066111489	272.0 0.269045948517 0.363980597791 1.74739919124
273.0 0.275148079535 0.352667935706 1.83552854897	273.0 0.269375927621 0.363366072038 1.75204560071
274.0 0.275475777079 0.352063484004 1.84039681886	274.0 0.269705021553 0.362753512883 1.75669280789
275.0 0.27580257627 0.35146099859 1.84526591574	275.0 0.270033233264 0.362142912033 1.76134080434
276.0 0.276128480199 0.350860470987 1.85013583088	276.0 0.270360565694 0.361534261228 1.76598958174
277.0 0.276453491953 0.350261892747 1.85500655569	277.0 0.270687021783 0.360927552239 1.77063913186
278.0 0.276777614612 0.349665255457 1.85987808166	278.0 0.271012604467 0.360322776861 1.77528944662
279.0 0.277100851253 0.349070550738 1.86475040042	279.0 0.271337316673 0.359719926928 1.779940518
280.0 0.277423204946 0.348477770237 1.86962350373	280.0 0.271661161331 0.359118994293 1.78459233817
