245.0 26.1203021001 -8.59635160954 0.283779719878	245.0 25.8994743962 -8.52367585792 0.28968643674
246.0 26.2034596496 -8.62371926907 0.283148253472	246.0 25.9824044061 -8.55096863279 0.28904711647
247.0 26.2862774577 -8.65097511763 0.282519464555	247.0 26.0649985488 -8.57815087167 0.288410483754
248.0 26.3687573313 -8.67811974985 0.281893337649	248.0 26.1472585896 -8.60522315558 0.287776523209
249.0 26.450901068 -8.70515375735 0.281269857359	249.0 26.2291862862 -8.63218606298 0.287145219545
250.0 26.5327104581 -8.73207772936 0.280649008391	250.0 26.3107833884 -8.65904016972 0.286516557563
251.0 26.6141872831 -8.75889225215 0.280030775544	251.0 26.3920516378 -8.68578604899 0.285890522153
252.0 26.6953333159 -8.78559790919 0.279415143705	252.0 26.4729927684 -8.71242427145 0.285267098299
253.0 26.7761503218 -8.81219528147 0.278802097866	253.0 26.553608506 -8.73895540507 0.284646271075
254.0 26.8566400569 -8.8386849469 0.2781916231	254.0 26.6339005684 -8.76538001523 0.28402802565
255.0 26.936804269 -8.86506748072 0.277583704582	255.0 26.7138706654 -8.79169866459 0.283412347279
256.0 27.0166446976 -8.8913434554 0.276978327577	256.0 26.7935204987 -8.81791191319 0.282799221313
257.0 27.096163073 -8.91751344044 0.276375477441	257.0 26.8728517611 -8.84402031816 0.282188633185
258.0 27.1753611176 -8.94357800259 0.275775139623	258.0 26.9518661382 -8.87002443425 0.281580568429
259.0 27.2542405448 -8.96953770583 0.275177299668	259.0 27.0305653069 -8.89592481332 0.280975012664
260.0 27.3328030591 -8.99539311109 0.274581943205	260.0 27.1089509356 -8.92172200444 0.280371951598
261.0 27.4110503567 -9.02114477659 0.27398905596	261.0 27.1870246845 -8.94741655398 0.279771371027
262.0 27.4889841247 -9.04679325761 0.273398623749	262.0 27.2647882053 -8.97300900559 0.279173256838
263.0 27.5666060422 -9.07233910667 0.272810632481	263.0 27.3422431421 -8.99849990031 0.278577595013
264.0 27.6439177784 -9.0977828732 0.272225068149	264.0 27.4193911295 -9.02388977608 0.277984371612
265.0 27.7209209947 -9.12312510391 0.271641916841	265.0 27.4962337946 -9.04917916841 0.27739357279
266.0 27.7976173429 -9.14836634248 0.271061164731	266.0 27.5727727555 -9.07436860984 0.276805184787
267.0 27.874008467 -9.17350712988 0.270482798087	267.0 27.6490096219 -9.09945863013 0.276219193931
268.0 27.9500960014 -9.19854800408 0.269906803264	268.0 27.7249459955 -9.12444975636 0.275635586637
269.0 28.0258815718 -9.22348950006 0.269333166701	269.0 27.8005834694 -9.14934251289 0.275054349411
